job_id,industry_id
3693055026,4
3693055027,75
3693055027,92
3693055028,14
3693055028,2081
3693055028,2040
3693055030,124
3693055034,49
3693055036,6
3693055036,4
3693055040,68
3693055041,96
3693055042,104
3693055044,6
3693055044,4
3693055046,14
3693055048,96
3693055053,47
3693055053,100
3693055069,104
3693055071,104
3693055076,36
3693055076,113
3693055076,126
3693055078,6
3693055078,4
3693055080,14
3693055085,6
3693055085,4
3693055086,34
3693055091,104
3693055092,23
3693055097,59
3693055108,100
3693055108,37
3693055108,16
3693055109,104
3693055110,54
3693055110,135
3680971274,19
3693055112,96
3693055121,100
3693055143,104
3693055147,17
3693055147,25
3693055148,44
3693055157,11
3693055168,96
3693055169,47
3693055170,104
3693055171,25
3693055172,42
3693055173,25
3693055173,138
3693055173,127
3693055179,94
3693055179,30
3693055179,92
3693055182,96
3693055199,96
3693055208,32
3693055212,14
3693055217,14
3693055218,32
3693055219,121
3693055220,121
3693055224,53
3693055226,14
3693055227,17
3693055242,32
3693055243,32
3693055249,31
3693055252,86
3693055255,96
3693055256,14
3693055257,96
3693055259,96
3693055260,96
3693055261,135
3693055261,78
3693055261,141
3693055265,86
3693055267,4
3693055270,48
3693055270,49
3693055270,44
3693055273,86
3693055333,17
3693055337,99
3693055339,118
3693055340,104
3693055354,28
3693055361,27
3693055363,48
3693055363,135
3693055365,69
3693055365,67
3693055365,68
3693055367,96
3693055371,8
3693055371,119
3693055372,104
3693055373,104
3693055374,4
3693055374,6
3693055374,96
3693055393,4
3693055393,6
3693055393,96
3693055421,96
3693055428,44
3693055429,96
3693055445,144
3693055448,17
3693056003,10
3693056019,59
3693056028,69
3693056028,67
3693056028,68
3693056048,109
3693056054,80
3693056056,4
3693056056,96
3693056056,6
3693056058,96
3693056059,96
3693056062,104
3693056073,25
3693056074,104
3693056075,96
3693056081,80
3693056081,27
3693056081,47
3693056082,12
3693056084,144
3693056085,25
3693056089,68
3693056091,96
3693056092,104
3693056094,92
3693056094,4
3693056096,59
3693056101,96
3693056111,32
3693056112,31
3693056114,43
3693056116,31
3693056118,121
3693056132,96
3693056133,116
3693056139,100
3693056145,75
3693056145,92
3693056146,32
3693056150,86
3693056152,86
3693056153,86
3693056154,86
3693056161,42
3693056170,86
3693056171,86
3693056172,86
3693056230,96
3693056233,4
3693056234,92
3693056234,48
3693056234,128
3693056235,17
3693056236,14
3693056239,32
3693056239,34
3693056239,31
3693056242,43
3693056244,104
3693056245,126
3693056245,146
3693056245,15
3693056246,19
3693056252,122
3693056269,14
3693056275,4
3693056275,53
3693056279,96
3693056280,11
3693056301,104
3693056308,100
3693056317,15
3693056317,12
3693056317,17
3693056327,4
3693056332,27
3693056333,80
3693056334,44
3693056342,4
3693056352,27
3693056751,109
3693057004,92
3693057004,122
3693057004,148
3693057017,43
3693057020,96
3693057029,11
3693057032,94
3693057033,14
3693057035,116
3693057036,25
3693057037,25
3693057038,92
3693057039,96
3693057041,96
3693057043,15
3693057045,23
3693057047,96
3693057058,104
3693057059,94
3693057060,121
3693057061,121
3693057062,121
3693057063,121
3693057065,121
3693057069,14
3693057072,124
3693057072,25
133114754,92
3693057078,42
3693057080,32
3693057083,104
3693057085,122
3693057087,32
3693057088,137
3693057089,8
3693057090,32
3693057091,86
3693057092,86
3693057094,42
3693057097,32
3693057098,96
3693057101,86
3693057102,14
3693057104,17
3693057106,86
3693057108,86
3693057114,14
3693057122,47
3693057129,96
3693057157,148
3693057157,6
3693057176,96
3693057177,17
3693057178,6
3693057179,43
3693057181,43
3693057188,104
3693057198,75
3693057198,121
3693057198,77
3693057203,4
3693057212,96
3693057222,4
3693057226,48
3693057226,128
3693057226,44
3693057251,96
3693057254,96
3693057254,43
3693057254,41
3693057264,19
3693057265,14
3693057267,57
3693057272,104
3693057275,28
3693057276,144
3693057278,13
3693057282,96
3693058000,92
3693058001,92
3693058002,92
3693058008,48
3693058008,59
3693058010,32
3693058022,135
3693058030,121
3693058035,51
3693058041,55
3693058041,112
3693058042,31
3693058043,96
3693058044,32
3693058048,96
3693058050,133
3693058054,86
3693058058,96
3693058063,86
3693058064,86
3693058066,27
3693058066,4
3693058066,53
3693058067,53
3693058067,96
3693058073,128
3693058073,44
3693058074,86
3693058079,48
3693058144,88
3693058144,139
3693058144,100
3693058147,17
3693058149,104
3693058155,67
3693058157,14
3693058159,96
3693058159,59
3693058159,4
3693058178,104
3693058186,27
3693058209,14
3693058211,96
3693058211,8
3693058220,94
3693058225,104
3693058239,53
3693058239,112
3693058242,104
3693058243,9
3693058250,104
3693058251,43
3693058252,96
3693058261,43
3693058263,27
3693058744,104
3693059000,75
3693059002,59
3693059003,41
3693059003,43
3693059003,45
3693059006,75
3693059006,148
3693059008,96
3693060369,53
3693060422,96
3693060500,96
3693060577,25
3693060810,135
3693060831,92
3693060835,43
3693060836,43
3693060837,6
3693060839,43
3693060851,139
3693060870,14
3693060870,100
3693060870,70
3693060881,57
3693060889,14
3693060912,3202
3693060913,3202
3693060915,96
3693060930,15
3693060931,15
3693060963,23
3693060965,8
3693060966,54
3693060966,56
3693060966,57
3693060969,23
3693060980,104
3693060986,112
3693060991,48
3693060992,53
3693060993,4
3693060993,99
3693060993,96
3693060995,96
3693060996,96
3693061589,112
3693061745,59
3693061768,92
3693061770,43
3693061771,43
3693061773,43
3693061777,106
3693061827,14
3693061827,100
3693061827,70
3693061845,3202
3693061859,15
3693061862,15
3693061873,14
3693061901,14
3693061904,96
3693061906,14
3693061930,43
3693061932,75
3693061940,53
3693061941,53
3693061942,53
3693061944,96
3693061945,96
3693061947,42
3693061948,42
3693061949,117
3693061955,124
3693061955,68
3693061955,14
3693061958,124
3693061958,13
3693061958,14
3693061960,124
3693061960,68
3693061960,14
3693061962,27
3693061969,96
3693061971,19
3693061998,109
3693061999,104
3693062038,104
3693062422,43
3693062422,27
3693062469,19
3693062565,104
3693062676,75
3693062772,92
3693062773,92
3693062774,92
3693062776,92
3693062778,43
3693062779,43
3693062853,3202
3693062864,14
3693062864,100
3693062864,70
3693062867,124
3693062867,14
3693062867,42
3693062870,14
3693062883,14
3693062888,15
3693062898,14
3693062904,54
3693062904,117
3693062906,56
3693062915,4
3693062922,124
3693062922,13
3693062922,14
3693062923,124
3693062923,13
3693062923,14
3693062924,51
3693062931,75
3693062935,27
3693062936,88
3693062938,53
3693062939,42
3693062940,4
3693062940,99
3693062940,96
3693062946,124
3693062946,68
3693062946,14
3693062947,124
3693062947,68
3693062947,14
3693062950,48
3693062962,55
3693062969,8
3693062998,43
3693062998,42
3693062999,43
3693062999,42
3693063273,100
3693063680,7
3693063728,92
3693063730,92
3693063731,92
3693063735,43
3693063736,24
3693063736,96
3693063737,24
3693063737,96
3693063738,92
3693063739,6
3693063742,43
3693063743,43
3693063744,43
3693063745,43
3693063807,14
3693063807,100
3693063807,70
2517244756,25
3693063821,14
3693063821,100
3693063821,70
3693063860,14
3693063861,14
3693063862,14
3693063864,14
3693063865,14
3693063867,54
3693063867,117
3693063868,54
3693063868,117
3693063872,23
3693063874,23
3693063875,96
3693063880,78
3693063883,124
3693063883,13
3693063883,14
3693063894,14
3693063901,96
3693063904,42
3693063906,14
3693063908,42
3693063911,117
3693063914,124
3693063914,68
3693063914,14
3693063915,124
3693063915,68
3693063915,14
3693063916,124
3693063916,68
3693063916,14
3693063917,52
3693063917,1
3693063919,48
3693063924,96
3693063924,75
3693063924,148
3693063925,10
3693063926,27
3693063928,27
3693063929,96
3693063935,121
3693063963,59
3693063963,51
3693063963,135
3693063973,43
3693063973,42
3693063975,92
3693063975,86
3693063975,144
3693063985,42
3693063985,14
3693063985,96
3693063988,6
3693063989,53
3693063989,135
3693063990,28
3693063990,92
3693063990,53
3693063991,14
3693063993,9
3693063994,14
3693063995,14
3693063996,55
3693064131,31
3693064131,142
3693064131,32
3693064493,7
3693064497,121
3693064502,37
3693064539,100
3693064545,92
3693064546,24
3693064546,96
3693064548,6
3693064550,92
3693064585,14
3693064585,100
3693064585,70
3693064588,100
3693064594,14
3693064594,100
3693064594,70
3693064632,57
3693064633,3202
3693064636,14
3693064636,100
3693064636,70
3693064642,15
3693064674,14
3693064675,14
3693064677,14
3693064685,23
3693064702,25
3693064702,27
3693064703,4
3693064703,99
3693064703,96
3693064704,25
3693064704,27
3693064707,48
3693064708,53
3693064709,53
3693064715,124
3693064715,13
3693064715,14
3693064716,104
3693064722,34
3693064722,32
3693064723,96
3693064726,146
3693064763,96
3693064764,34
3693064772,27
3693064774,124
3693064774,13
3693064774,14
3693064778,124
3693064778,13
3693064778,14
3693064779,124
3693064779,13
3693064779,14
3693064783,19
3693064788,121
3693064797,48
3693064798,55
3693064798,48
3693064800,27
3693064803,96
3693064806,68
3693064812,30
3693064816,41
3693064817,69
3693064817,132
3693064819,9
3693064820,69
3693064820,132
3693064821,69
3693064821,132
3693064822,69
3693064822,132
3693064823,96
3693064825,28
3693064825,32
3693064825,31
3693064828,104
3693064832,4
3693064832,96
3693064833,96
3693064835,12
3693064841,104
3693064842,28
3693064864,113
3693064864,6
3693064864,28
3693064870,1285
3693064872,99
3693064872,31
3693064872,26
3693064873,53
3693064874,1285
3693064875,15
3693064876,1285
3693064879,1285
3693064886,1285
3693064889,96
3693064891,1285
3693064892,1285
3693064895,1285
3693064902,1285
3693064906,1285
3693064907,1285
3693064908,1285
3693064911,1285
3693064915,1285
3693064916,1285
3693064918,1285
3693064922,1285
3693064923,1285
3693064924,1285
3693064927,1285
3693064934,62
3693064935,96
3693064936,96
3693064944,104
3693064944,124
3693064951,69
3693064972,104
3693064975,106
3693064978,42
3693064979,68
3693064988,96
3693064988,3
3693064995,14
3693064996,14
3693065506,4
3693065525,92
3693065526,92
3693065530,24
3693065530,96
3693065531,92
3693065532,92
3693065533,92
3693065534,43
3693065536,6
3693065540,43
3693065544,48
3693065594,57
3693065613,3202
3693065641,124
3693065641,14
3693065641,42
3693065650,56
3693065673,14
3693065682,75
3693065685,78
3693065687,68
3693065689,23
3693065691,124
3693065691,13
3693065691,14
3693065693,4
3693065696,41
3693065696,43
3693065705,88
3693065706,88
3693065708,53
3693065709,42
3693065710,42
3693065711,96
3693065714,42
3693065718,57
3693065721,117
3693065723,124
3693065723,68
3693065723,14
3693065731,80
3693065732,19
3693065737,27
3693065757,96
3693065764,96
3693065766,124
3693065766,13
3693065766,14
3693065769,34
3693065769,32
3693065772,57
3693065773,43
3693065773,42
3693065774,43
3693065774,42
3693065775,11
3693065776,27
3693065781,96
3693065781,34
3693065781,27
3693065782,124
3693065782,13
3693065782,14
3693065792,96
3693065800,4
3693065809,96
3693065811,69
3693065811,132
3693065815,49
3693065815,135
3693065816,14
3693065817,69
3693065817,132
3693065820,69
3693065820,132
3693065821,44
3693065823,69
3693065823,132
3693065824,75
3693065824,77
3693065824,14
3693065828,69
3693065828,132
3693065836,34
3693065836,32
3693065840,68
3693065841,9
3693065841,10
3693065842,96
3693065848,60
3693065853,104
3693065866,104
3693065867,104
3693065868,104
3693065869,43
3693065874,104
3693065878,49
3693065878,24
3693065878,112
3693065880,112
3693065889,62
3693065894,1285
3693065898,1285
3693065899,1285
3693065900,1285
3693065901,34
3693065903,1285
3693065905,99
3693065905,31
3693065905,26
3693065910,1285
3693065914,1285
3693065915,1285
3693065916,1285
3693065919,34
3693065924,1285
3693065925,34
3693065926,1285
3693065928,1285
3693065929,1285
3693065931,1285
3693065932,1285
3693065935,12
3693065935,7
3693065943,104
3693065943,100
3693065963,57
3693065966,11
3693065972,28
3693065973,96
3693065978,96
3693065985,41
3693065985,129
3693065985,43
3693065986,17
3693065987,43
3693065994,14
3693066408,80
3693066422,7
3693066440,59
3693066441,59
3693066442,59
3693066458,92
3693066459,92
3693066465,43
3693066466,43
3693066469,43
3693066472,43
3693066495,53
3693066540,14
3693066540,100
3693066540,70
3693066566,14
3693066566,100
3693066566,70
3693066573,124
3693066573,14
3693066573,42
3693066604,104
3693066612,47
3693066614,78
3693066618,124
3693066618,13
3693066618,14
3693066619,124
3693066619,13
3693066619,14
3693066620,104
3693066621,14
3693066623,124
3693066623,13
3693066623,14
3693066624,42
3693066633,104
3693066634,53
3693066635,53
3693066637,53
3693066639,96
3693066643,124
3693066643,68
3693066643,14
3693066644,124
3693066644,68
3693066644,14
3693066647,44
3693066649,96
3693066651,53
3693066662,41
3693066674,96
3693066676,43
3693066677,28
3693066678,96
3693066681,104
3693066682,14
3693066686,43
3693066686,42
3693066687,43
3693066687,42
3693066688,43
3693066688,42
3693066690,43
3693066690,42
3693066694,124
3693066694,13
3693066694,14
3693066696,124
3693066696,13
3693066696,14
3693066708,27
3693066710,14
3693066712,14
3693066722,69
3693066722,132
3693066724,69
3693066724,132
3693066725,69
3693066729,25
3693066729,27
3693066729,117
3693066730,96
3693066735,69
3693066735,132
3693066737,96
3693066741,69
3693066741,132
3693066742,41
3693066743,69
3693066743,132
3693066745,96
3693066747,96
3693066754,56
3693066754,57
3693066754,135
3693066755,104
3693066757,104
3693066758,104
3693066759,104
3693066763,104
3693066764,14
3693066766,7
3693066766,8
3693066766,119
3693066785,34
3693066786,112
3693066789,62
3693066792,62
3693066818,34
3693066819,1285
3693066820,1285
3693066848,23
3693066848,34
3693066848,112
3693066860,15
3693066881,40
3693066882,41
3693066882,43
3693066891,17
3693066898,14
3693066899,14
3557380225,68
3693066903,47
3693066905,14
3693066908,112
3693066908,4
3693066908,6
3693066909,96
3693066912,36
3693066920,17
3693066925,25
3693066927,96
3693066928,104
3693066940,4
3693066941,15
3693066941,12
3693066957,76
3693066958,14
3693066967,69
3693066978,46
3693066978,43
3693066979,75
3693066984,48
3693066989,96
3693066996,17
3693067108,44
3693067218,14
3693067257,135
3693067266,59
3693067267,59
3693067279,6
3693067282,92
3693067283,43
3693067287,43
3693067288,43
3693067298,96
3693067330,57
3693067340,3202
3693067375,15
3693067376,14
3693067376,100
3693067376,70
3693067378,15
3693067383,124
3693067383,14
3693067383,42
3693067403,14
3693067408,51
3693067421,96
3693067433,78
3693067434,78
3693067435,124
3693067435,13
3693067435,14
3693067436,124
3693067436,13
3693067436,14
3693067443,48
3693067446,43
3693067456,42
3693067457,53
3693067458,53
3693067460,53
3693067462,96
3693067469,42
3693067473,117
3693067478,124
3693067478,13
3693067478,14
3693067481,124
3693067481,68
3693067481,14
3693067496,96
3693067516,69
3693067516,4
3693067522,96
3693067531,124
3693067531,13
3693067531,14
3693067532,124
3693067532,13
3693067532,14
3693067535,96
3693067540,96
3693067545,104
3693067546,14
3693067547,14
3693067548,14
3693067549,96
3693067550,33
3693067551,138
3693067553,9
3693067556,9
3693067559,69
3693067559,132
3693067567,69
3693067567,132
3693067570,69
3693067570,132
3693067572,8
3693067572,48
3693067574,8
3693067582,12
3693067583,104
3693067587,96
3693067602,104
3693067604,104
3693067605,104
3693067606,104
3693067611,43
3693067626,112
3693067627,144
3693067630,96
3693067631,104
3693067633,62
3693067634,96
3693067662,34
3693067693,104
3693067694,112
3693067694,1
3693067699,43
3693067708,88
3693067725,11
3626156340,28
3693067727,57
3693067739,17
3693067740,17
3693067741,17
3693067742,17
3693067743,17
3693067744,53
3693067752,1
3693067752,52
3693067752,71
3693067754,1
3693067754,52
3693067754,71
3693067756,36
3693067757,36
3693067759,135
3693067759,55
3693067759,23
3693067760,84
3693067761,96
3693067766,4
3693067766,122
3693067766,8
3693067770,104
3693067775,96
3693067778,25
3693067778,117
3693067778,27
3693067782,104
3693067787,41
3693067788,41
3693067809,131
3693067813,104
3693067819,19
3693067855,12
3693067856,14
3693067873,27
3693067875,4
3693067875,96
3693067875,6
3693067878,4
3693067878,96
3693067878,6
3693067880,86
3693067881,4
3693067881,96
3693067881,6
3693067882,112
3693067884,34
3693067884,31
3693067884,32
3693067891,4
3693067891,96
3693067891,6
3693067894,4
3693067894,96
3693067894,6
3693067896,4
3693067896,96
3693067896,6
3693067898,4
3693067898,96
3693067898,6
3693067900,4
3693067900,96
3693067900,6
3693067903,4
3693067903,96
3693067903,6
3693067905,4
3693067905,96
3693067905,6
3693067910,4
3693067910,96
3693067910,6
3693067916,4
3693067916,96
3693067916,6
3693067922,43
3693067923,27
3693067926,10
3693067929,47
3693067929,43
3693067929,44
3693067933,55
3693067939,44
3693067989,104
3693067991,96
3693067999,14
3693068005,53
3693068006,124
3693068006,13
3693068006,14
3693068007,124
3693068007,68
3693068007,14
3693068011,53
3693068015,27
3693068018,104
3693068024,27
3693068035,19
3693068043,121
3693068044,91
3693068044,27
3693068044,6
3693068047,27
3693068054,124
3693068054,13
3693068054,14
3693068058,8
3693068061,75
3693068064,27
3693068066,57
3693068069,9
3693068070,140
3693068070,99
3693068077,68
3693068078,68
3693068083,80
3693068084,27
3693068084,19
3693068085,69
3693068085,132
3693068087,9
3693068088,69
3693068088,132
3693068092,69
3693068092,132
3693068096,8
3693068097,69
3693068097,132
3693068100,69
3693068100,132
3693068110,124
3693068113,96
3693068117,56
3693068117,57
3693068117,135
3693068118,4
3693068122,104
3693068123,104
3693068124,14
3693068143,104
3693068150,84
3693068152,62
3693068154,62
3693068155,62
3693068185,34
3693068186,34
3693068222,15
3693068226,3
3693068226,24
3693068230,139
3693068255,104
3693068259,48
3693068262,28
3693068264,28
3693068267,68
3693068272,29
3693068274,147
3693068274,96
3693068277,27
3693068278,41
3693068278,129
3693068278,43
3693068280,17
3693068281,17
3693068289,27
3693068290,14
3693068291,14
3693068292,14
3693068294,80
3693068296,75
3693068296,29
3693068296,80
3693068298,14
3693068307,132
3693068317,96
3693068320,24
3693068324,96
3693068324,126
3693068326,41
3693068328,41
3693068331,41
3693068332,96
3693068366,14
3693068376,96
3693068380,141
3693068380,74
3693068380,79
3693068391,34
3693068393,12
3693068415,4
3693068415,43
3693068415,6
3693068421,34
3693068422,92
3693068427,4
3693068427,96
3693068427,6
3693068429,12
3693068431,4
3693068431,96
3693068431,6
3693068434,9
3693068434,10
3693068437,28
3693068443,55
3693068444,4
3693068444,96
3693068444,6
3693068447,89
3693068453,4
3693068453,96
3693068453,6
3693068454,4
3693068454,96
3693068454,6
3693068456,4
3693068456,96
3693068456,6
3693068458,4
3693068458,96
3693068458,6
3693068467,4
3693068467,96
3693068467,6
3693068469,4
3693068469,96
3693068469,6
3693068470,4
3693068470,96
3693068470,6
3693068479,21
3693068495,47
3693068495,43
3693068498,96
3693068539,115
3693068553,52
3693068564,54
3693068581,135
3693068581,12
3693068581,15
3693068599,96
3693068604,4
3693068615,4
3693068617,48
3693068646,54
3693068653,67
3693068675,96
3693068683,1
3693068692,47
3693068699,96
3693068708,96
3693068713,133
3693068713,19
3693068713,27
3693068724,25
3693068735,86
3693068753,104
3693068757,23
3693068763,19
3693068764,12
3693068771,135
3693068784,42
3693068794,31
3693068798,53
3693068799,53
3693068802,100
3693068805,100
3693068806,100
3693068811,100
3693068817,135
3693068822,100
3693068829,47
3693068836,44
3693068836,122
3693068844,6
3693068917,14
3693068918,96
3693068926,47
3693068928,8
3693068934,43
3693068946,14
3693068947,48
3693068947,51
3693068950,47
3693068958,104
3693068959,96
3693068962,105
3693068966,104
3693068972,126
3693068978,128
3693068984,100
3693069005,69
3693069005,137
3693069005,100
3693069006,10
3693069006,148
3693069006,9
3693069008,48
3693069010,124
3693069010,13
3693069010,14
3693069011,124
3693069011,13
3693069011,14
3693069012,124
3693069012,13
3693069012,14
3693069014,43
3693069015,53
3693069015,135
3693069022,104
3693069023,14
3693069024,137
3693069024,4
3693069027,80
3693069042,69
3693069042,132
3693069048,69
3693069048,132
3693069050,69
3693069050,132
3693069051,69
3693069051,132
3693069052,12
3693069053,104
3693069053,124
3693069057,69
3693069057,132
3693069060,43
3693069061,1481
3693069063,7
3693069065,17
3693069067,44
3693069068,96
3693069071,15
3693069077,48
3693069080,104
3693069081,9
3693069083,43
3693069085,104
3693069115,96
3693069115,52
3693069115,1
3693069134,100
3693069157,34
3693069178,96
3657070723,16
3693069179,104
3693069183,57
3693069187,57
3693069192,96
3693069196,133
3693069199,80
3693069209,57
3693069210,104
3693069215,20
3693069215,19
3693069216,28
3693069217,28
3693069218,28
3693069225,96
3693069226,31
3693069229,17
3693069233,17
3693069237,53
3693069241,47
3693069241,91
3693069241,86
3693069254,36
3693069256,36
3693069257,36
3693069261,28
3693069261,113
3693069261,70
3693069263,4
3693069263,122
3693069263,8
3693069265,50
3693069269,96
3693069269,30
3693069270,80
3693069274,75
3693069278,100
3693069281,41
3693069290,15
3693069291,41
3693069292,41
3693069309,104
3693069310,96
3693069313,41
3693069313,43
3693069313,45
3693069314,19
3693069329,44
3693069333,14
3693069342,88
3684017664,96
3693069343,4
3693069343,43
3693069343,6
3693069345,98
3693069345,36
3693069345,8
3693069354,96
3693069366,112
3693069371,96
3693069378,27
3693069379,27
3693069384,4
3693069384,96
3693069384,6
3693069386,4
3693069386,96
3693069386,6
3693069400,124
3693069404,116
3693069417,42
3693069417,14
3693069418,96
3693069418,27
3693069419,11
3693069435,100
3693069449,104
3693069460,52
3693069465,86
3693069482,61
3693069482,54
3693069484,104
3693069528,4
3693069528,43
3693069538,110
3693069551,135
3693069558,10
3693069561,4
3693069561,27
3693069561,34
3693069563,139
3693069585,8
3693069586,43
3693069586,10
3693069587,34
3693069587,116
3693069587,138
3693069593,106
3693069595,48
3693069597,96
3693069599,4
3693069600,11
3693069600,43
3693069601,42
3693069601,9
3693069601,10
3693069613,57
3693069613,144
3693069613,56
3693069614,96
3693069618,43
3693069618,42
3693069624,14
3693069638,80
3693069638,41
3693069638,43
3693069639,104
3693069640,104
3693069655,104
3693069660,6
3693069665,96
3693069667,9
3693069679,34
3693069679,23
3693069687,14
3693069700,96
3693069707,43
3693069710,86
3693069718,5
3693069718,96
3693069718,84
3693069795,96
3693069823,15
3693069825,27
3693069826,28
3693069836,42
3693069840,143
3693069842,14
3693069850,68
3693069852,137
3693069852,15
3693069857,14
3693069870,14
3693069875,96
3693069882,4
3693069882,47
3693069893,68
3693069899,147
3693069902,96
3693070002,11
3693070008,121
3693070013,27
3693070017,14
3693070021,53
3693070028,69
3693070028,132
3693070032,96
3693070032,86
3693070033,104
3693070035,47
3693070037,69
3693070037,132
3693070038,69
3693070038,132
3693070049,96
3693070049,57
3693070049,4
3693070056,69
3693070063,42
3693070065,133
3693070073,104
3693070074,104
3693070079,14
3693070081,112
3693070103,104
3693070107,112
3693070115,41
3693070115,43
3693070122,12
3693070132,34
3693070141,14
3693070141,96
3693070141,124
3693070159,34
3693070175,44
3693070186,14
3693070188,104
3693070192,80
3693070205,28
3693070210,4
3693070213,57
3693070221,43
3693070221,46
3693070221,106
3693070225,96
3693070227,96
3693070230,84
3693070233,27
3693070237,11
3693070244,14
3693070249,36
3693070252,36
3693070255,109
3693070256,96
3693070257,27
3693070258,25
3693070258,27
3693070258,117
3693070261,49
3693070261,116
3693070271,96
3693070276,56
3693070278,41
3693070283,41
3693070290,9
3693070290,47
3693070291,27
3693070305,14
3693070306,4
3693070330,68
3693070339,4
3693070339,96
3693070339,6
3693070342,4
3693070342,96
3693070342,6
3693070347,4
3693070347,96
3693070347,6
3693070348,27
3693070352,4
3693070352,96
3693070352,6
3693070355,4
3693070357,4
3693070357,96
3693070357,6
3693070360,4
3693070360,96
3693070360,6
3693070362,4
3693070362,96
3693070362,6
3693070370,4
3693070370,96
3693070370,6
3693070372,4
3693070372,96
3693070372,6
3693070373,4
3693070373,96
3693070373,6
3693070374,4
3693070374,96
3693070374,6
3693070376,9
3693070378,4
3693070378,96
3693070378,6
3693070379,4
3693070379,96
3693070379,6
3693070382,122
3693070384,48
3693070384,128
3693070384,50
3693070390,27
3693070391,96
3693070393,127
3693070393,109
3693070393,96
3693070395,96
3693070396,6
3693070400,23
3693070409,92
3693070411,104
3693070415,4
3693070428,132
3693070432,27
3693070433,96
3693070434,43
3693070434,53
3693070448,43
3693070460,8
3693070460,75
3693070481,96
3693070489,43
3693070492,14
3693070541,96
3693070554,14
3693070554,17
3693070555,112
3693070555,1
3693070561,6
3693070577,118
3693070579,9
3693070580,43
3693070590,47
3693070596,96
3693070616,43
3693070625,44
3693070626,96
3693070646,28
3693070646,29
3693070651,96
3693070666,104
3693070673,104
3693070674,6
3693070680,68
3693070683,104
3693070685,43
3693070690,24
3693070700,25
3693070713,12
3693070722,100
3693070723,104
3693070816,86
3693070832,100
3693070833,4
3693070835,104
3693070836,80
3693070837,9
3693070841,96
3693070841,4
3693070841,80
3693070848,28
3693070848,43
3693070848,96
3693070851,14
3693070853,59
3693070865,104
3693070867,104
3693070871,106
3693070884,14
3693070902,14
3693070903,12
3693070903,70
3693070907,18
3693070907,25
3693071000,4
3693071001,96
3693071004,69
3693071004,132
3693071007,69
3693071007,132
3693071010,80
3693071010,84
3693071014,69
3693071014,132
3693071017,12
3693071017,15
3693071018,69
3693071018,132
3693071021,69
3693071021,132
3693071025,41
3693071029,69
3693071029,132
3693071030,15
3693071030,12
3693071033,23
3693071033,70
3693071033,124
3693071034,68
3693071035,14
3693071037,69
3693071043,139
3693071046,96
3693071051,56
3693071051,57
3693071051,135
3693071052,104
3693071054,104
3693071056,104
3693071058,104
3693071059,104
3693071060,104
3693071062,104
3693071085,112
3693071089,80
3693071089,100
3693071089,98
3693071097,99
3693071097,31
3693071097,26
3693071112,99
3693071112,31
3693071112,26
3693071132,1
3693071132,70
3693071132,52
3693071145,12
3693071153,14
3693071156,96
3693071157,43
3693071158,25
3693071164,52
3693071184,27
3693071185,80
3693071186,96
3693071189,28
3693071199,17
3693071201,17
